2,8
6,4
3,C
8,5
7,5
2,4
4,3
1,0
0,4
1,B
4,4
3,6
4,5
8,5
-1,0
-1,7
-1,2
7,4
1,2
7,5
4,1
4,9
5,5
5,8
-1,0
4,C
9,8
3,B
1,7
-1,8
2,C
3,3
2,4
8,4
1,9
-1,0
3,0
4,6
-1,3
5,2
4,7
0,2
6,3
5,5
-1,2
2,3
-1,8
0,5
2,B
4,C
0,3
-1,0
7,5
9,C
8,8
1,6
3,1
6,9
3,2
-1,9
1,6
-1,1
3,0
-1,5
-1,6
5,8
2,C
8,2
8,8
4,5
2,9
9,9
3,C
-1,2
7,C
-1,8
1,C
-1,1
8,4
8,C
-1,5
-1,7
8,5
9,6
2,3
6,8
6,8
7,6
5,2
-1,0
8,B
-1,2
9,7
8,6
-1,5
-1,8
6,B
9,B
0,9
7,8
9,8
1,2
7,0
0,4
7,1
3,1
3,B
0,0
2,6
-1,1
7,C
4,8
1,C
4,3
1,8
7,C
-1,1
8,3
0,B
3,C
6,0
4,3
-1,6
8,B
2,5
-1,9
8,0
5,2
5,3
0,8
9,3
-1,4
7,7
-1,6
2,C
0,0
3,B
7,C
9,3
0,6
2,B
6,9
8,3
9,7
0,3
5,2
2,C
-1,7
3,6
9,7
0,0
-1,1
0,1
7,7
4,8
3,7
8,B
0,9
5,3
3,1
4,2
1,C
-1,6
6,1
-1,8
1,2
9,1
8,4
0,8
2,1
-1,8
4,6
3,8
1,1
5,9
5,C
-1,6
3,3
4,9
3,2
-1,2
8,0
5,4
6,C
6,C
3,8
-1,0
-1,5
3,5
9,0
2,B
1,4
1,2
-1,3
9,C
-1,7
4,7
8,4
-1,7
7,C
8,B
6,C
6,8
0,8
5,4
-1,0
5,3
9,B
0,0
7,2
6,B
9,3
1,7
2,0
9,2
1,6
5,9
9,1
3,7
4,B
0,B
2,7
9,4
0,4
9,9
1,2
4,3
6,C
4,0
-1,0
4,1
8,2
2,3
3,B
3,2
-1,1
1,9
9,6
2,B
8,C
1,4
6,0
8,B
-1,0
-1,9
8,7
-1,3
8,B
6,0
5,3
4,0
-1,2
8,C
5,9
2,8
1,8
6,2
-1,4
-1,5
2,1
6,4
6,B
7,0
0,B
7,2
0,8
7,3
5,1
8,1
2,4
7,0
-1,9
-1,1
3,4
4,8
7,B
8,1
3,4
7,8
2,5
-1,0
3,B
9,4
-1,9
8,C
1,7
2,0
5,3
-1,6
7,3
9,4
2,C
1,B
1,8
6,6
0,5
9,B
5,5
7,3
1,B
7,6
7,6
7,6
0,8
4,3
9,B
2,5
-1,2
6,3
7,7
5,8
-1,8
6,C
2,3
8,C
4,1
5,3
6,C
3,3
4,9
1,9
9,7
-1,5
8,5
-1,8
1,5
1,C
4,0
-1,1
5,C
5,8
5,1
2,C
0,3
2,6
2,8
3,5
-1,9
3,0
7,1
-1,2
0,4
-1,9
-1,1
-1,6
0,9
0,6
-1,8
9,C
2,C
2,C
6,8
8,4
-1,9
-1,9
9,C
3,3
8,3
3,9
2,5
-1,5
9,0
-1,4
8,6
7,0
-1,0
3,9
-1,8
7,8
3,5
6,7
6,7
-1,6
8,B
6,2
9,8
-1,1
9,5
4,1
9,C
3,2
-1,1
1,2
1,2
3,6
8,5
3,8
5,1
3,B
8,5
1,0
7,7
7,2
-1,8
9,7
6,B
-1,6
9,C
8,B
-1,0
0,0
-1,6
5,3
5,2
-1,3
1,5
2,B
7,1
8,B
0,6
8,9
2,8
1,5
6,7
2,6
3,0
7,9
0,9
0,0
0,C
9,B
2,C
9,C
1,5
6,B
3,0
1,0
8,B
8,6
-1,0
6,B
5,0
2,B
6,5
9,3
7,C
-1,7
8,1
1,6
8,3
3,6
8,6
-1,9
6,4
4,B
7,7
-1,8
0,B
6,B
1,1
2,2
3,4
2,7
7,C
3,6
8,B
9,6
6,6
1,2
7,9
4,6
1,5
2,B
4,4
0,2
0,C
-1,1
6,C
-1,7
-1,0
-1,7
0,5
0,B
8,8
-1,9
3,4
1,5
0,7
9,B
2,B
-1,6
-1,3
-1,4
3,2
6,2
-1,0
7,C
-1,9
0,C
9,B
4,3
9,0
9,0
2,2
1,6
0,2
0,3
-1,3
2,6
2,B
-1,7
8,C
9,C
0,4
2,0
1,C
7,5
-1,0
1,B
1,B
8,4
3,9
8,B
8,5
1,3
4,3
4,7
3,3
0,5
3,1
5,B
3,6
1,1
6,4
4,9
3,7
0,B
-1,4
8,9
1,2
2,1
2,1
3,8
4,B
3,4
-1,6
1,9
3,7
-1,7
8,5
8,5
9,5
6,1
2,6
-1,5
4,C
4,5
7,8
6,0
1,C
1,1
-1,5
-1,8
0,7
8,0
-1,4
6,C
8,3
-1,4
2,5
-1,7
2,3
8,1
9,B
5,0
8,6
2,B
4,6
0,8
9,3
2,0
8,C
-1,8
-1,3
9,5
-1,1
-1,1
-1,9
8,1
-1,0
8,0
4,9
6,5
-1,8
3,5
7,7
-1,4
9,7
-1,3
-1,5
0,1
4,5
-1,0
0,C
7,3
0,7
1,1
6,9
8,8
8,0
6,7
0,4
0,B
1,6
1,6
1,C
1,C
-1,4
4,5
3,8
4,C
8,8
-1,3
1,4
8,9
2,0
4,C
8,5
-1,4
9,6
7,3
-1,6
8,B
0,B
9,5
6,B
-1,6
2,0
9,0
9,4
1,C
4,6
1,6
9,0
3,0
9,4
8,1
2,B
0,B
-1,2
1,8
3,3
0,2
-1,2
-1,7
5,6
-1,5
8,2
5,4
5,7
0,3
4,B
-1,4
3,B
-1,8
-1,0
-1,4
7,2
3,4
0,8
3,5
7,C
9,3
2,C
1,3
3,9
-1,7
8,7
9,5
0,7
8,0
5,C
-1,1
5,B
2,C
5,9
0,2
9,9
3,1
9,B
7,1
0,0
8,6
1,C
9,3
-1,8
3,B
-1,8
3,9
2,3
0,0
9,4
7,4
2,B
3,3
2,3
7,3
8,C
2,C
4,5
2,5
2,C
3,6
4,4
4,7
8,C
-1,3
1,4
5,B
-1,9
7,B
-1,1
1,9
-1,6
1,0
5,6
-1,6
9,C
1,0
2,8
8,6
3,9
3,1
7,B
0,7
5,3
0,8
7,2
-1,2
4,9
-1,3
9,8
3,4
7,3
9,6
2,B
2,4
6,1
9,1
8,1
0,8
2,9
5,8
4,2
3,7
5,9
0,9
7,7
9,1
4,C
0,2
9,1
9,8
7,C
1,B
9,9
8,1
6,1
0,4
5,7
7,4
-1,8
-1,2
5,7
-1,0
8,7
4,1
6,B
5,B
5,5
4,3
6,6
8,8
7,C
0,9
2,4
5,0
9,C
8,2
4,3
2,8
1,7
-1,9
-1,8
5,B
0,8
-1,1
9,3
-1,1
-1,7
9,2
6,9
5,6
-1,5
2,3
7,B
-1,1
4,B
2,7
-1,1
5,6
1,B
1,1
2,C
7,7
2,0
1,C
4,7
9,0
1,B
7,3
3,B
3,C
0,3
0,C
2,9
0,2
1,0
5,2
7,6
-1,4
-1,1
3,8
3,1
5,0
5,1
-1,6
0,4
4,0
0,2
-1,6
3,1
3,C
-1,5
-1,3
0,C
-1,8
6,B
-1,3
2,C
8,8
9,C
4,5
1,C
1,B
6,6
-1,5
4,4
9,5
2,4
5,1
-1,4
-1,6
5,2
2,8
7,B
5,7
-1,8
3,B
9,C
2,B
-1,2
2,5
7,B
6,4
4,0
1,0
5,5
4,B
4,B
0,9
7,4
6,3
1,7
5,8
-1,1
2,9
1,5
8,4
2,9
3,B
-1,9
8,1
6,4
9,7
7,7
-1,8
-1,3
1,7
3,6
3,7
8,7
4,B
2,5
3,0
9,8
-1,8
0,1
6,0
9,2
6,0
7,9
8,6
-1,5
6,3
-1,0
6,C
5,4
6,5
-1,8
9,C
-1,9
3,1
7,5
6,6
4,7
5,B
9,B
-1,1
5,3
-1,8
-1,0
-1,1
4,7
9,0
-1,0
2,4
9,C
6,C
3,2
8,6
2,6
6,8
2,C
-1,6
-1,2
-1,4
9,3
-1,2
3,4
2,7
3,6
2,9
1,5
1,5
7,2
1,8
-1,4
8,1
-1,5
5,7
9,B
-1,5
1,C
1,6
5,C
0,9
3,2
4,5
4,9
9,0
-1,9
3,4
-1,0
-1,9
4,8
9,4
3,6
1,8
9,9
0,C
6,5
-1,2
4,2
1,4
4,3
9,0
-1,0
1,C
1,6
5,3
3,3
-1,2
2,7
1,4
7,B
-1,9
1,B
6,9
0,4
7,3
-1,7
1,8
0,4
-1,6
0,B
8,2
0,9
-1,8
-1,4
2,3
8,B
9,8
2,2
1,6
9,5
8,B
7,7
9,0
2,C
0,3
-1,1
6,6
1,7
8,6
5,6
4,9
1,2
1,6
-1,4
6,B
-1,2
5,6
4,2
7,8
-1,7
1,9
7,7
-1,2
9,2
6,9
2,3
8,1
-1,1
7,3
2,7
4,4
7,C
9,8
-1,1
1,4
8,3
6,6
9,B
2,0
6,6
9,1
2,2
-1,2
8,4
9,C
-1,1
-1,4
-1,8
-1,5
3,B
2,9
4,C
-1,2
8,5
0,5
8,9
0,8
9,7
9,C
9,7
1,8
1,B
2,6
6,5
3,B
2,C
8,7
8,0
0,4
5,0
8,1
-1,1
3,8
8,4
-1,5
-1,4
-1,5
0,8
1,C
-1,0
5,B
0,9
7,6
1,C
9,3
2,C
3,3
8,5
0,9
3,1
1,2
8,B
2,3
4,3
0,3
-1,5
-1,4
3,7
3,C
4,C
5,8
5,8
5,9
9,5
5,C
5,1
-1,0
-1,4
-1,9
-1,8
2,B
5,1
0,C
1,C
5,3
3,6
9,C
3,6
4,0
9,6
-1,7
6,C
0,3
5,C
-1,6
-1,2
6,9
2,5
-1,4
9,3
5,C
8,0
2,6
6,1
6,C
-1,3
9,B
1,1
-1,7
2,1
9,8
4,7
2,B
2,7
4,0
5,B
7,2
7,7
6,2
-1,0
9,C
8,2
1,6
8,C
7,7
0,C
9,2
2,7
-1,3
5,C
9,1
1,C
0,2
-1,1
-1,1
3,3
6,3
7,9
9,0
0,1
3,5
4,8
9,1
8,6
-1,2
9,4
8,6
7,9
0,6
9,C
0,5
-1,7
2,0
-1,4
9,6
1,0
3,C
3,9
3,7
-1,9
4,2
1,7
-1,5
2,1
0,1
6,0
0,5
2,2
6,1
3,B
0,B
3,2
9,0
3,5
7,B
6,B
8,B
-1,6
2,6
3,5
0,4
9,0
-1,0
7,B
9,7
-1,9
9,C
7,4
-1,6
5,B
8,4
-1,4
5,B
1,0
4,5
-1,1
3,3
5,1
7,9
9,0
-1,5
-1,1
-1,1
4,4
5,9
7,C
0,2
3,B
5,3
3,B
4,C
5,9
2,9
0,9
2,5
3,8
8,7
9,1
6,5
7,4
8,9
-1,7
2,9
-1,9
-1,1
8,B
2,4
1,4
4,7
9,B
9,B
-1,6
2,7
7,B
7,C
-1,4
5,0
4,C
2,B
1,9
-1,7
8,B
1,3
-1,2
2,5
3,6
7,C
3,8
4,C
6,B
7,B
1,C
7,8
5,C
9,9
-1,5
5,3
1,3
-1,2
0,6
0,C
3,7
2,B
5,C
-1,5
2,B
5,3
0,B
1,7
6,8
9,0
7,1
-1,9
3,2
0,3
6,2
7,7
2,C
6,0
9,C
6,0
-1,4
6,2
3,B
-1,5
7,7
1,4
3,C
-1,4
7,B
9,3
-1,7
3,9
2,B
8,4
6,8
8,9
0,3
5,B
6,1
9,3
0,C
7,7
2,0
-1,7
4,B
3,9
7,2
5,9
6,1
-1,2
0,6
2,5
3,7
2,4
-1,6
4,6
3,7
9,B
2,5
8,1
1,C
8,6
6,8
-1,8
6,9
9,3
4,0
7,2
8,5
8,6
6,5
9,B
0,C
1,B
6,8
8,7
4,9
1,B
6,1
1,B
2,9
9,1
4,2
6,B
-1,9
7,C
8,7
2,5
6,B
0,6
7,3
-1,5
3,C
1,3
4,0
0,B
-1,6
4,3
6,6
4,5
5,8
7,5
0,1
5,1
5,B
9,0
6,C
4,0
7,0
0,8
2,1
-1,9
2,8
7,4
-1,3
8,6
0,0
-1,3
9,7
0,9
7,7
6,C
6,3
7,6
2,9
9,C
6,C
5,0
7,2
8,9
-1,7
0,3
8,3
1,4
9,7
2,5
5,B
9,2
-1,3
-1,7
3,2
9,6
8,7
-1,6
2,6
8,9
8,2
3,3
-1,0
6,5
-1,7
0,0
7,B
3,B
3,5
4,1
6,7
9,C
7,B
4,C
6,0
8,6
-1,7
4,1
-1,2
3,1
2,C
-1,1
8,3
-1,5
8,C
7,C
8,0
8,C
4,6
8,B
7,0
-1,7
2,8
-1,3
-1,6
5,3
4,B
6,9
-1,5
9,0
5,4
9,9
7,8
5,6
8,C
1,B
5,3
8,6
2,B
8,8
6,C
9,8
4,1
2,6
0,8
1,5
6,5
-1,0
-1,2
0,0
6,2
-1,4
0,8
5,1
2,9
-1,7
8,B
-1,3
7,3
-1,1
9,4
-1,3
8,B
9,5
-1,6
8,C
7,9
1,9
5,3
9,B
0,0
7,7
9,3
4,5
1,7
0,4
2,B
-1,8
2,0
9,3
4,1
3,B
0,B
-1,9
0,6
6,B
3,0
-1,9
-1,0
2,2
8,C
0,0
6,1
6,5
0,1
3,6
-1,5
-1,1
8,C
-1,9
6,C
7,5
4,C
8,C
9,C
5,2
4,2
3,3
-1,5
1,0
-1,7
1,5
4,1
-1,4
1,6
7,9
3,9
-1,4
4,1
6,6
8,3
-1,5
8,1
9,8
3,B
6,B
5,B
8,C
5,3
7,C
6,3
5,C
4,C
1,9
8,8
4,5
0,5
9,2
2,9
4,5
6,C
-1,1
8,C
7,B
6,B
0,6
-1,8
5,0
9,9
-1,3
1,7
-1,3
3,8
-1,6
-1,1
-1,7
9,B
3,C
-1,9
1,C
4,4
2,3
4,5
-1,3
8,C
5,0
7,6
2,B
6,3
0,7
6,1
9,5
2,2
5,9
9,0
-1,1
3,2
1,2
7,9
-1,0
4,8
1,2
0,B
6,6
9,6
6,4
1,5
8,C
3,1
1,0
-1,7
6,2
9,3
4,9
9,2
9,2
0,1
3,4
4,5
2,C
0,6
6,5
-1,8
8,B
6,2
5,1
2,9
9,3
7,C
-1,5
9,0
7,6
5,5
2,2
-1,7
0,0
5,C
0,6
2,7
4,3
7,C
1,9
0,3
0,3
1,2
-1,3
0,8
-1,7
-1,0
7,4
5,1
2,4
0,1
7,6
5,6
-1,2
6,B
8,0
3,C
-1,4
7,3
5,2
7,1
0,1
8,B
-1,8
7,1
0,9
0,3
8,4
7,C
1,1
-1,9
3,5
3,3
0,9
5,0
1,5
5,B
5,2
3,B
1,3
-1,7
2,3
7,4
-1,4
9,4
8,6
8,6
8,B
1,4
5,4
5,B
6,6
-1,7
5,9
-1,5
5,1
3,2
4,C
8,1
-1,0
-1,5
6,9
7,1
3,3
-1,4
6,0
1,1
7,1
6,B
0,4
8,0
7,0
-1,4
1,C
1,9
7,8
8,C
1,3
-1,2
3,2
0,C
9,4
0,C
8,1
7,5
2,3
3,4
4,0
2,1
5,B
3,8
2,C
0,B
0,C
8,B
-1,0
2,9
7,B
9,4
4,3
9,1
9,B
4,B
5,C
7,C
-1,9
6,C
3,3
6,3
2,4
0,2
2,7
4,5
6,0
6,5
8,4
0,7
3,9
4,9
9,3
8,1
2,5
7,7
5,5
6,4
1,8
9,6
6,7
0,0
1,5
8,C
-1,4
3,7
2,B
4,2
6,1
7,7
0,0
0,4
-1,8
6,8
4,8
8,4
3,C
7,B
3,7
9,3
2,7
9,3
6,5
0,2
-1,8
6,3
-1,7
-1,0
-1,8
8,4
2,9
6,2
1,0
9,B
-1,2
5,C
6,4
8,9
1,1
-1,6
3,0
9,6
9,2
6,5
-1,1
4,C
-1,6
2,9
9,5
5,5
-1,4
-1,9
1,7
1,B
3,0
7,8
8,7
8,4
7,7
7,6
-1,1
-1,8
8,B
3,B
4,6
8,8
-1,9
0,C
2,2
-1,8
3,C
-1,1
3,0
3,0
6,C
8,B
6,3
3,C
9,4
2,6
6,8
9,C
8,0
-1,7
-1,6
1,7
7,5
8,C
5,9
-1,5
5,B
9,8
9,B
2,2
6,7
7,2
2,C
-1,7
-1,1
3,8
-1,9
-1,4
7,C
7,0
0,2
-1,3
8,5
5,1
-1,6
-1,1
4,8
-1,2
-1,0
8,3
2,B
0,C
8,8
2,2
9,0
7,4
6,0
1,8
4,C
4,B
7,7
7,B
9,B
6,1
6,B
0,1
3,B
3,8
4,1
7,7
9,0
5,C
3,6
-1,8
0,6
2,B
1,3
7,1
0,C
5,5
0,0
3,5
-1,5
-1,6
-1,6
6,6
0,2
7,0
1,1
-1,5
1,2
9,B
4,B
2,1
7,4
0,1
2,C
4,3
5,7
9,B
5,B
8,3
0,4
2,4
1,C
7,2
5,7
-1,0
2,C
5,0
8,5
8,4
8,B
9,B
-1,7
1,C
7,5
1,3
4,C
9,0
5,2
6,B
7,0
5,1
7,B
3,0
1,C
-1,4
9,C
-1,4
7,B
3,C
2,4
1,6
9,2
8,8
6,C
-1,1
5,3
-1,1
2,5
7,5
-1,7
3,C
7,C
3,9
6,9
5,6
0,3
-1,3
8,1
7,0
0,C
0,0
4,9
8,7
4,0
3,5
2,0
3,2
-1,0
8,9
5,3
0,2
-1,1
9,1
7,7
3,9
2,0
-1,4
2,4
-1,5
9,6
2,7
-1,3
2,9
-1,6
1,1
9,9
-1,6
-1,2
1,B
7,8
-1,7
5,9
3,1
1,2
-1,5
7,B
1,7
6,8
8,C
-1,7
2,4
-1,6
-1,5
6,1
3,B
0,1
2,5
1,8
4,4
0,B
7,2
2,B
-1,0
0,C
6,5
2,8
8,2
-1,6
9,B
5,C
-1,5
3,B
-1,9
6,4
6,B
0,4
6,7
4,C
5,7
6,C
-1,6
2,3
-1,2
0,6
-1,2
-1,8
7,4
5,1
-1,1
-1,1
8,1
1,5
1,0
6,3
7,6
1,0
4,5
2,C
6,B
-1,9
-1,9
5,1
1,8
6,9
3,C
0,C
5,7
2,8
8,2
3,2
-1,4
0,C
9,C
1,7
9,3
8,4
-1,7
0,7
8,1
3,8
-1,2
3,1
4,3
0,2
6,C
6,7
3,B
-1,7
6,C
1,7
-1,5
-1,2
-1,1
9,3
8,4
8,C
9,7
3,B
6,C
4,8
6,C
9,0
6,C
-1,6
6,3
7,5
3,5
3,9
-1,3
-1,8
5,7
4,0
-1,7
2,0
4,1
3,5
9,6
-1,3
5,2
-1,4
0,1
5,0
1,3
5,2
-1,6
7,3
0,1
-1,4
4,C
1,3
-1,9
7,B
3,8
2,0
5,C
4,7
1,8
2,3
-1,0
8,8
0,C
-1,9
-1,5
2,C
6,B
4,C
7,0
-1,2
2,6
-1,7
1,6
9,9
-1,2
4,7
-1,8
9,2
6,3
0,9
6,2
-1,4
1,2
0,0
3,B
3,9
4,8
6,6
9,B
-1,5
-1,6
-1,3
-1,9
3,4
3,2
9,6
0,0
-1,3
-1,0
1,B
7,1
5,6
7,0
3,4
8,3
-1,3
1,C
-1,7
-1,6
3,B
4,B
0,C
0,B
0,B
2,C
4,B
-1,9
5,7
-1,2
-1,7
1,6
1,8
8,3
-1,2
8,B
2,3
-1,6
1,B
7,1
-1,7
4,6
0,3
5,3
3,C
-1,5
1,3
-1,5
6,B
9,6
3,9
4,3
6,B
6,0
-1,1
1,C
1,2
3,7
6,C
7,4
7,2
9,9
9,C
-1,0
5,7
-1,9
1,9
7,0
7,5
-1,6
9,C
0,4
8,5
-1,0
-1,6
-1,7
4,6
6,0
-1,7
6,C
2,9
1,7
6,4
3,9
7,8
-1,8
1,C
8,4
-1,6
-1,5
3,C
5,8
7,C
5,C
8,4
8,B
-1,7
5,5
0,9
0,8
0,5
9,5
9,3
0,B
3,9
7,2
9,7
1,6
-1,5
4,7
6,3
1,C
1,7
-1,8
1,5
3,8
7,7
3,0
6,4
4,3
4,8
-1,5
-1,9
8,1
6,5
4,2
9,9
5,7
1,0
-1,3
-1,4
3,1
-1,4
-1,9
9,B
1,8
0,8
3,C
4,9
3,5
4,B
9,7
3,2
8,B
6,6
-1,2
0,7
5,0
0,2
8,5
5,2
8,6
-1,7
-1,8
2,9
0,2
2,3
3,C
-1,9
5,3
-1,6
1,3
5,C
-1,9
-1,4
6,0
1,B
4,8
1,2
3,5
7,B
9,9
1,4
-1,4
8,8
7,7
1,4
4,4
3,4
0,C
3,1
4,7
5,5
-1,1
1,7
1,2
0,5
7,2
7,1
5,5
7,7
2,7
8,7
0,0
4,4
9,B
1,7
-1,7
7,7
0,7
7,C
6,C
4,C
5,1
9,3
8,2
8,B
8,0
7,C
8,1
6,B
-1,5
8,0
-1,9
3,9
3,8
7,C
-1,9
0,1
5,1
6,0
5,7
9,2
8,4
2,C
-1,8
1,C
2,1
7,8
-1,0
5,7
0,6
9,4
7,9
3,6
2,C
0,7
7,B
8,0
3,0
7,6
-1,8
-1,9
2,C
0,2
0,6
-1,7
1,5
8,7
4,6
6,6
9,1
1,3
-1,0
2,8
-1,6
8,9
1,7
1,0
-1,1
8,0
0,2
7,5
0,2
2,2
5,8
-1,1
9,C
-1,8
2,5
4,2
-1,6
8,C
4,8
2,9
2,8
7,5
7,8
-1,3
3,5
2,5
5,C
3,B
9,7
0,6
-1,3
-1,4
3,0
1,2
-1,3
8,4
-1,9
5,2
-1,6
9,1
1,5
6,C
2,7
9,1
5,8
5,5
6,B
-1,9
2,1
-1,9
0,B
1,0
5,6
0,B
5,6
2,B
0,5
9,C
-1,9
0,4
4,8
3,8
-1,9
9,4
-1,2
5,B
-1,0
8,C
-1,2
7,3
1,B
5,8
1,1
7,1
7,8
5,3
8,2
8,7
2,3
5,C
7,9
1,5
8,8
2,2
8,2
-1,1
-1,0
-1,4
9,9
5,9
-1,8
9,2
7,8
-1,9
5,B
-1,2
-1,0
3,3
5,4
-1,0
4,6
2,3
4,C
1,7
-1,6
-1,2
0,4
7,2
6,8
-1,4
0,B
2,0
-1,8
2,8
2,B
4,7
8,B
1,B
8,B
1,C
-1,8
8,3
4,5
1,5
7,6
6,9
7,1
9,C
5,B
8,B
3,6
6,5
-1,5
5,B
1,9
7,7
9,B
-1,6
9,7
3,4
6,7
4,8
0,C
9,C
0,B
1,C
4,B
3,B
5,6
4,7
-1,9
-1,7
7,8
2,9
3,2
5,0
5,1
3,4
5,3
-1,3
-1,8
-1,6
7,C
7,2
0,1
-1,9
8,C
6,5
4,8
-1,1
7,5
0,B
5,B
4,2
7,C
7,4
7,C
6,6
-1,4
-1,3
3,1
-1,6
0,2
7,5
0,1
8,9
4,2
5,7
9,4
9,B
2,8
-1,6
7,1
5,4
5,1
1,6
8,B
7,3
0,1
2,B
-1,6
-1,3
-1,4
9,8
9,9
0,7
3,0
7,4
0,1
9,C
0,B
1,2
0,9
8,0
7,B
7,8
8,B
6,7
8,9
-1,9
7,0
3,B
-1,9
6,4
6,4
-1,4
6,3
4,B
6,6
2,8
-1,1
5,0
9,B
-1,5
5,2
-1,3
-1,9
7,6
8,4
1,5
-1,6
5,C
9,B
1,C
-1,5
2,4
7,C
9,4
7,3
5,8
5,C
1,C
-1,2
-1,0
4,4
0,8
7,0
6,7
4,7
-1,4
6,7
2,C
4,5
-1,3
-1,3
5,9
1,6
5,1
-1,5
1,0
9,3
1,C
0,0
5,C
-1,3
6,3
-1,7
4,8
5,6
5,4
9,8
1,6
0,9
-1,8
-1,1
-1,2
-1,2
3,3
-1,5
5,C
7,8
4,6
8,C
1,B
-1,2
-1,6
-1,9
-1,2
7,7
3,6
-1,7
-1,9
2,5
7,4
0,1
5,1
9,C
3,C
4,B
6,B
4,7
-1,4
0,2
-1,3
9,C
-1,2
0,4
5,B
8,4
2,3
9,6
0,6
2,4
2,C
9,B
4,B
9,5
-1,1
3,C
1,8
-1,2
-1,4
3,B
4,B
7,B
4,4
4,5
7,3
7,5
9,2
8,1
-1,3
1,2
7,C
1,0
8,5
-1,0
4,C
-1,7
7,2
-1,3
5,C
-1,0
3,C
0,1
3,0
-1,3
9,1
-1,1
6,2
1,1
-1,9
0,1
-1,9
4,8
2,1
-1,3
8,B
9,6
1,2
-1,1
1,C
0,3
2,3
-1,0
4,0
8,C
5,B
8,8
-1,1
2,0
8,B
2,C
7,1
9,B
-1,8
6,9
-1,6
-1,5
5,7
4,0
8,7
0,5
-1,8
-1,3
6,6
2,5
6,6
0,6
7,4
-1,0
4,C
0,9
2,B
5,B
7,C
-1,5
8,5
3,9
4,0
-1,9
1,C
4,C
-1,8
9,3
4,8
2,C
2,B
-1,8
4,8
5,9
-1,3
9,1
7,2
6,7
-1,3
-1,3
3,B
9,C
0,7
-1,0
4,3
9,3
3,C
-1,3
1,9
1,4
8,C
2,4
1,3
2,9
-1,3
6,C
4,2
-1,2
6,6
4,8
7,B
-1,3
8,3
3,1
2,B
1,6
7,5
0,C
3,8
-1,5
3,B
-1,8
7,9
5,0
-1,1
7,3
7,B
7,C
-1,2
7,B
1,4
9,B
0,4
-1,0
-1,1
8,2
8,0
7,B
0,8
-1,0
9,3
1,8
-1,3
1,7
7,C
4,9
5,0
9,8
4,4
7,3
-1,9
-1,2
9,4
1,8
-1,7
3,C
8,5
5,0
4,C
5,4
4,7
9,6
-1,1
2,C
0,C
-1,4
2,1
3,5
-1,0
9,B
2,8
2,8
8,8
3,7
-1,1
6,0
7,C
4,1
4,B
-1,6
-1,9
8,7
-1,5
3,7
6,1
3,9
3,0
7,6
7,4
3,9
2,6
5,7
6,1
-1,4
5,2
-1,8
-1,6
0,6
8,8
8,0
3,8
6,5
5,9
8,B
-1,6
0,3
2,C
6,0
3,6
2,3
3,1
2,0
7,0
-1,8
6,B
3,B
2,4
3,7
7,1
2,2
1,0
4,2
8,2
9,8
-1,8
9,C
7,C
7,1
9,B
5,B
6,7
9,2
4,1
3,6
6,B
-1,9
3,2
-1,0
0,C
7,B
2,1
7,C
-1,6
8,C
7,3
0,3
-1,4
4,C
5,2
8,C
6,7
5,4
4,3
7,7
0,B
9,B
5,7
8,0
-1,7
9,9
5,5
9,C
6,3
2,5
1,C
-1,9
1,B
4,0
2,3
9,7
3,B
5,0
9,5
-1,3
0,6
9,C
8,5
1,7
-1,9
-1,5
-1,6
1,5
8,B
7,1
3,7
7,1
4,3
8,B
2,B
9,5
3,2
9,3
6,6
9,B
-1,0
1,4
2,B
9,1
0,8
-1,2
5,B
0,6
9,1
-1,5
9,8
8,5
4,0
-1,5
6,B
9,6
-1,4
1,4
0,6
-1,0
7,B
8,0
-1,2
4,8
2,7
8,B
0,C
1,0
-1,0
3,3
-1,3
9,1
9,3
6,4
-1,5
0,C
-1,0
-1,3
0,B
-1,2
9,5
6,0
5,2
-1,5
8,7
-1,3
-1,4
4,5
-1,7
0,7
-1,0
7,0
1,7
6,3
6,8
-1,4
6,4
6,5
0,5
-1,8
1,6
3,6
5,4
0,7
5,4
6,9
2,8
0,7
2,9
4,2
7,7
-1,4
-1,9
0,9
-1,9
1,6
1,B
6,7
-1,3
3,7
0,1
4,6
-1,9
-1,8
3,9
-1,1
7,1
6,0
6,8
0,2
8,1
1,9
0,C
0,1
-1,7
4,3
5,6
2,2
9,1
-1,0
1,B
2,5
5,9
9,4
0,0
9,C
8,B
7,B
-1,9
8,6
5,8
1,1
5,B
0,2
6,C
8,6
7,3
-1,1
3,3
8,C
6,4
1,0
-1,8
1,7
8,4
5,1
1,9
-1,9
6,1
8,4
9,4
5,0
4,6
7,2
8,2
6,3
3,7
-1,6
8,C
0,8
3,C
3,6
7,9
-1,9
-1,8
5,B
-1,2
0,B
8,4
3,6
-1,9
3,3
8,3
9,B
7,0
8,B
6,C
1,7
-1,8
0,C
-1,8
-1,3
5,6
3,B
2,2
5,7
-1,1
2,4
6,6
1,C
5,0
4,7
7,2
5,6
1,3
6,B
4,C
9,5
7,2
3,C
0,7
-1,5
-1,3
3,3
7,8
1,B
1,8
1,B
4,8
7,1
-1,8
1,0
-1,0
5,2
3,B
-1,1
9,3
4,5
-1,4
-1,9
-1,2
4,7
2,5
4,C
5,9
-1,7
-1,0
6,8
5,1
7,B
2,B
0,6
1,C
9,C
3,2
9,5
6,0
0,1
8,3
8,8
7,6
9,8
9,B
2,9
2,5
2,3
2,C
